nodes,rho,network,beta,lambda,media,factor,physical_infectivity,hidden_infectivity,aware,infected
40,0.2,hiv,1.0,0.5,0,0.01,0.3,0.2,0.9392857142857144,0.38095238095238093
40,0.2,hiv,1.0,0.5,0,0.01,0.0,0.7,0.9464285714285714,0.9214285714285715
40,0.2,hiv,1.0,0.6,0,0.01,0.3,0.2,0.9392857142857144,0.38095238095238093
40,0.2,hiv,0.7,0.8,0,0.01,0.3,0.1,0.9273809523809524,0.22142857142857145
40,0.2,hiv,0.2,0.7,0,0.01,0.2,0.4,0.7416666666666666,0.3178571428571429
40,0.2,hiv,0.2,0.1,0,0.01,0.0,0.6,0.7988095238095239,0.6428571428571429
40,0.2,hiv,1.0,0.4,0,0.01,0.1,0.6,0.9059523809523808,0.7619047619047619
40,0.2,hiv,1.0,0.7,0,0.01,0.3,0.2,0.9392857142857144,0.38095238095238093
40,0.2,hiv,0.7,0.9,0,0.01,0.3,0.1,0.9273809523809524,0.22142857142857145
40,0.2,hiv,1.0,0.6,0,0.01,0.0,0.7,0.9464285714285714,0.9214285714285715
40,0.2,hiv,1.0,0.8,0,0.01,0.3,0.2,0.9392857142857144,0.38095238095238093
40,0.2,hiv,0.2,0.8,0,0.01,0.2,0.4,0.7416666666666666,0.3178571428571429
40,0.2,hiv,0.7,1.0,0,0.01,0.3,0.1,0.9273809523809524,0.22142857142857145
40,0.2,hiv,1.0,0.5,0,0.01,0.1,0.6,0.9059523809523808,0.7619047619047619
40,0.2,hiv,0.1,1.0,0,0.01,0.2,0.5,0.5988095238095238,0.1892857142857143
40,0.2,hiv,1.0,0.9,0,0.01,0.3,0.2,0.9392857142857144,0.38095238095238093
40,0.2,hiv,1.0,0.7,0,0.01,0.0,0.7,0.9464285714285714,0.9214285714285715
40,0.2,hiv,0.2,0.1,0,0.01,0.3,0.4,0.7428571428571429,0.23214285714285718
40,0.2,hiv,0.8,0.0,0,0.01,0.3,0.1,0.9452380952380953,0.25
40,0.2,hiv,1.0,1.0,0,0.01,0.3,0.2,0.9392857142857144,0.38095238095238093
40,0.2,hiv,1.0,0.6,0,0.01,0.1,0.6,0.9059523809523808,0.7619047619047619
40,0.2,hiv,0.8,0.1,0,0.01,0.3,0.1,0.9452380952380953,0.25
40,0.2,hiv,0.2,0.3,0,0.01,0.1,0.8,0.575,0.48333333333333345
40,0.2,hiv,0.2,0.9,0,0.01,0.2,0.4,0.7416666666666666,0.3178571428571429
40,0.2,hiv,1.0,0.8,0,0.01,0.0,0.7,0.9464285714285714,0.9214285714285715
40,0.2,hiv,0.8,0.2,0,0.01,0.3,0.1,0.9452380952380953,0.25
40,0.2,hiv,0.0,0.0,0,0.01,0.3,0.3,0.24761904761904763,0.03333333333333333
40,0.2,hiv,0.2,0.2,0,0.01,0.3,0.4,0.7428571428571429,0.23214285714285718
40,0.2,hiv,1.0,0.7,0,0.01,0.1,0.6,0.9059523809523808,0.7619047619047619
40,0.2,hiv,0.8,0.3,0,0.01,0.3,0.1,0.9452380952380953,0.25
40,0.2,hiv,1.0,0.9,0,0.01,0.0,0.7,0.9464285714285714,0.9214285714285715
40,0.2,hiv,0.1,0.8,0,0.01,0.0,0.9,0.5607142857142857,0.5083333333333334
40,0.2,hiv,0.2,1.0,0,0.01,0.2,0.4,0.7416666666666666,0.3178571428571429
40,0.2,hiv,0.8,0.4,0,0.01,0.3,0.1,0.9452380952380953,0.25
40,0.2,hiv,0.2,0.0,0,0.01,0.2,0.5,0.6571428571428571,0.2916666666666667
40,0.2,hiv,1.0,0.8,0,0.01,0.1,0.6,0.9059523809523808,0.7619047619047619
40,0.2,hiv,1.0,1.0,0,0.01,0.0,0.7,0.9464285714285714,0.9214285714285715
40,0.2,hiv,0.8,0.5,0,0.01,0.3,0.1,0.9452380952380953,0.25
40,0.2,hiv,0.0,0.1,0,0.01,0.3,0.3,0.24761904761904763,0.03333333333333333
40,0.2,hiv,0.2,0.3,0,0.01,0.3,0.4,0.7428571428571429,0.23214285714285718
40,0.2,hiv,0.3,0.0,0,0.01,0.2,0.4,0.7904761904761906,0.4107142857142857
40,0.2,hiv,0.8,0.6,0,0.01,0.3,0.1,0.9452380952380953,0.25
40,0.2,hiv,1.0,0.9,0,0.01,0.1,0.6,0.9059523809523808,0.7619047619047619
40,0.2,hiv,0.8,0.7,0,0.01,0.3,0.1,0.9452380952380953,0.25
40,0.2,hiv,0.2,0.4,0,0.01,0.1,0.8,0.575,0.48333333333333345
40,0.2,hiv,0.3,0.1,0,0.01,0.2,0.4,0.7833333333333334,0.39166666666666666
40,0.2,hiv,0.0,0.2,0,0.01,0.3,0.3,0.24761904761904763,0.03333333333333333
40,0.2,hiv,0.8,0.8,0,0.01,0.3,0.1,0.9452380952380953,0.25
40,0.2,hiv,1.0,1.0,0,0.01,0.1,0.6,0.9059523809523808,0.7619047619047619
40,0.2,hiv,0.2,0.4,0,0.01,0.3,0.4,0.7428571428571429,0.23214285714285718
40,0.2,hiv,0.2,0.1,0,0.01,0.2,0.5,0.6988095238095237,0.3357142857142857
40,0.2,hiv,0.8,0.9,0,0.01,0.3,0.1,0.9452380952380953,0.25
40,0.2,hiv,0.3,0.2,0,0.01,0.2,0.4,0.7833333333333334,0.39166666666666666
40,0.2,hiv,0.8,1.0,0,0.01,0.3,0.1,0.9452380952380953,0.25
40,0.2,hiv,0.0,0.3,0,0.01,0.3,0.3,0.24761904761904763,0.03333333333333333
40,0.2,hiv,0.9,0.0,0,0.01,0.3,0.1,0.9535714285714286,0.2654761904761905
40,0.2,hiv,0.3,0.3,0,0.01,0.2,0.4,0.7833333333333334,0.39166666666666666
40,0.2,hiv,0.0,0.9,0,0.01,0.2,0.7,0.2571428571428572,0.07023809523809524
40,0.2,hiv,0.9,0.1,0,0.01,0.3,0.1,0.9476190476190479,0.23214285714285715
40,0.2,hiv,0.2,0.5,0,0.01,0.3,0.4,0.7428571428571429,0.23214285714285718
40,0.2,hiv,0.9,0.2,0,0.01,0.3,0.1,0.9476190476190479,0.23214285714285715
40,0.2,hiv,0.3,0.4,0,0.01,0.2,0.4,0.7833333333333334,0.39166666666666666
40,0.2,hiv,0.0,0.4,0,0.01,0.3,0.3,0.24761904761904763,0.03333333333333333
40,0.2,hiv,0.2,0.5,0,0.01,0.1,0.8,0.575,0.48333333333333345
40,0.2,hiv,0.2,0.2,0,0.01,0.2,0.5,0.6654761904761904,0.3226190476190477
40,0.2,hiv,0.9,0.3,0,0.01,0.3,0.1,0.9476190476190479,0.23214285714285715
40,0.2,hiv,0.1,0.9,0,0.01,0.0,0.9,0.5607142857142857,0.5083333333333334
40,0.2,hiv,0.3,0.5,0,0.01,0.2,0.4,0.7833333333333334,0.39166666666666666
40,0.2,hiv,0.9,0.4,0,0.01,0.3,0.1,0.9476190476190479,0.23214285714285715
40,0.2,hiv,0.2,0.6,0,0.01,0.3,0.4,0.7428571428571429,0.23214285714285718
40,0.2,hiv,0.0,0.5,0,0.01,0.3,0.3,0.24761904761904763,0.03333333333333333
40,0.2,hiv,0.9,0.5,0,0.01,0.3,0.1,0.9476190476190479,0.23214285714285715
40,0.2,hiv,0.3,0.6,0,0.01,0.2,0.4,0.7833333333333334,0.39166666666666666
40,0.2,hiv,0.9,0.6,0,0.01,0.3,0.1,0.9476190476190479,0.23214285714285715
40,0.2,hiv,0.9,0.7,0,0.01,0.3,0.1,0.9476190476190479,0.23214285714285715
40,0.2,hiv,0.2,0.7,0,0.01,0.3,0.4,0.7428571428571429,0.23214285714285718
40,0.2,hiv,0.0,0.6,0,0.01,0.3,0.3,0.24761904761904763,0.03333333333333333
40,0.2,hiv,0.3,0.7,0,0.01,0.2,0.4,0.7833333333333334,0.39166666666666666
40,0.2,hiv,0.0,0.8,0,0.01,0.2,0.9,0.10238095238095238,0.05357142857142857
40,0.2,hiv,0.2,0.3,0,0.01,0.2,0.5,0.6654761904761904,0.3226190476190477
40,0.2,hiv,0.9,0.8,0,0.01,0.3,0.1,0.9476190476190479,0.23214285714285715
40,0.2,hiv,0.2,0.6,0,0.01,0.1,0.8,0.575,0.48333333333333345
40,0.2,hiv,0.9,0.9,0,0.01,0.3,0.1,0.9476190476190479,0.23214285714285715
40,0.2,hiv,0.3,0.8,0,0.01,0.2,0.4,0.7833333333333334,0.39166666666666666
40,0.2,hiv,0.2,0.8,0,0.01,0.3,0.4,0.7428571428571429,0.23214285714285718
40,0.2,hiv,0.9,1.0,0,0.01,0.3,0.1,0.9476190476190479,0.23214285714285715
40,0.2,hiv,0.0,0.7,0,0.01,0.3,0.3,0.24761904761904763,0.03333333333333333
40,0.2,hiv,1.0,0.0,0,0.01,0.3,0.1,0.9523809523809523,0.26428571428571435
40,0.2,hiv,0.3,0.9,0,0.01,0.2,0.4,0.7833333333333334,0.39166666666666666
40,0.2,hiv,1.0,0.1,0,0.01,0.3,0.1,0.9500000000000002,0.22857142857142856
40,0.2,hiv,0.0,0.8,0,0.01,0.3,0.3,0.24761904761904763,0.03333333333333333
40,0.2,hiv,1.0,0.2,0,0.01,0.3,0.1,0.9500000000000002,0.22857142857142856
40,0.2,hiv,0.3,1.0,0,0.01,0.2,0.4,0.7833333333333334,0.39166666666666666
40,0.2,hiv,0.2,0.9,0,0.01,0.3,0.4,0.7428571428571429,0.23214285714285718
40,0.2,hiv,0.2,0.4,0,0.01,0.2,0.5,0.6654761904761904,0.3226190476190477
40,0.2,hiv,1.0,0.3,0,0.01,0.3,0.1,0.9500000000000002,0.22857142857142856
40,0.2,hiv,0.2,0.7,0,0.01,0.1,0.8,0.575,0.48333333333333345
40,0.2,hiv,0.1,1.0,0,0.01,0.0,0.9,0.5607142857142857,0.5083333333333334
40,0.2,hiv,0.4,0.0,0,0.01,0.2,0.4,0.7964285714285715,0.4071428571428572
40,0.2,hiv,1.0,0.4,0,0.01,0.3,0.1,0.9500000000000002,0.22857142857142856
40,0.2,hiv,0.0,0.9,0,0.01,0.3,0.3,0.24761904761904763,0.03333333333333333
40,0.2,hiv,1.0,0.5,0,0.01,0.3,0.1,0.9500000000000002,0.22857142857142856
40,0.2,hiv,0.2,1.0,0,0.01,0.3,0.4,0.7428571428571429,0.23214285714285718
40,0.2,hiv,0.4,0.1,0,0.01,0.2,0.4,0.8202380952380951,0.4297619047619048
40,0.2,hiv,1.0,0.6,0,0.01,0.3,0.1,0.9500000000000002,0.22857142857142856
40,0.2,hiv,0.4,0.2,0,0.01,0.2,0.4,0.8226190476190477,0.41547619047619044
40,0.2,hiv,1.0,0.7,0,0.01,0.3,0.1,0.9500000000000002,0.22857142857142856
40,0.2,hiv,0.0,1.0,0,0.01,0.3,0.3,0.24761904761904763,0.03333333333333333
40,0.2,hiv,0.2,0.5,0,0.01,0.2,0.5,0.6654761904761904,0.3226190476190477
40,0.2,hiv,0.3,0.0,0,0.01,0.3,0.4,0.7547619047619047,0.3083333333333333
40,0.2,hiv,0.2,0.0,0,0.01,0.0,0.9,0.7940476190476189,0.7619047619047619
40,0.2,hiv,1.0,0.8,0,0.01,0.3,0.1,0.9500000000000002,0.22857142857142856
40,0.2,hiv,0.4,0.3,0,0.01,0.2,0.4,0.8226190476190477,0.41547619047619044
40,0.2,hiv,1.0,0.9,0,0.01,0.3,0.1,0.9500000000000002,0.22857142857142856
40,0.2,hiv,0.4,0.4,0,0.01,0.2,0.4,0.8226190476190477,0.41547619047619044
40,0.2,hiv,1.0,1.0,0,0.01,0.3,0.1,0.9500000000000002,0.22857142857142856
40,0.2,hiv,0.3,0.1,0,0.01,0.3,0.4,0.7535714285714287,0.3226190476190475
40,0.2,hiv,0.2,0.8,0,0.01,0.1,0.8,0.575,0.48333333333333345
40,0.2,hiv,0.1,0.0,0,0.01,0.3,0.3,0.763095238095238,0.13452380952380955
40,0.2,hiv,0.0,0.0,0,0.01,0.0,0.8,0.36071428571428565,0.20000000000000004
40,0.2,hiv,0.4,0.5,0,0.01,0.2,0.4,0.8226190476190477,0.41547619047619044
40,0.2,hiv,0.0,0.0,0,0.01,0.3,0.2,0.15833333333333333,0.02261904761904762
40,0.2,hiv,0.2,0.6,0,0.01,0.2,0.5,0.6654761904761904,0.3226190476190477
40,0.2,hiv,0.3,0.2,0,0.01,0.3,0.4,0.7535714285714287,0.3226190476190475
40,0.2,hiv,0.4,0.6,0,0.01,0.2,0.4,0.8226190476190477,0.41547619047619044
40,0.2,hiv,0.0,0.1,0,0.01,0.3,0.2,0.15833333333333333,0.02261904761904762
40,0.2,hiv,0.1,0.1,0,0.01,0.3,0.3,0.763095238095238,0.13452380952380955
40,0.2,hiv,0.2,0.1,0,0.01,0.0,0.9,0.7940476190476191,0.7738095238095238
40,0.2,hiv,0.4,0.7,0,0.01,0.2,0.4,0.8226190476190477,0.41547619047619044
40,0.2,hiv,0.0,0.2,0,0.01,0.3,0.2,0.15833333333333333,0.02261904761904762
40,0.2,hiv,0.3,0.3,0,0.01,0.3,0.4,0.7535714285714287,0.3226190476190475
40,0.2,hiv,0.4,0.8,0,0.01,0.2,0.4,0.8226190476190477,0.41547619047619044
40,0.2,hiv,0.0,0.3,0,0.01,0.3,0.2,0.15833333333333333,0.02261904761904762
40,0.2,hiv,0.1,0.2,0,0.01,0.3,0.3,0.763095238095238,0.13452380952380955
40,0.2,hiv,0.0,1.0,0,0.01,0.2,0.7,0.2571428571428572,0.07023809523809524
40,0.2,hiv,0.2,0.9,0,0.01,0.1,0.8,0.575,0.48333333333333345
40,0.2,hiv,0.4,0.9,0,0.01,0.2,0.4,0.8226190476190477,0.41547619047619044
40,0.2,hiv,0.0,0.4,0,0.01,0.3,0.2,0.15833333333333333,0.02261904761904762
40,0.2,hiv,0.2,0.7,0,0.01,0.2,0.5,0.6654761904761904,0.3226190476190477
40,0.2,hiv,0.3,0.4,0,0.01,0.3,0.4,0.7535714285714287,0.3226190476190475
40,0.2,hiv,0.0,0.0,0,0.01,0.1,0.7,0.35357142857142854,0.08809523809523809
40,0.2,hiv,0.4,1.0,0,0.01,0.2,0.4,0.8226190476190477,0.41547619047619044
40,0.2,hiv,0.0,0.5,0,0.01,0.3,0.2,0.15833333333333333,0.02261904761904762
40,0.2,hiv,0.1,0.3,0,0.01,0.3,0.3,0.763095238095238,0.13452380952380955
40,0.2,hiv,0.2,0.2,0,0.01,0.0,0.9,0.7773809523809522,0.7523809523809524
40,0.2,hiv,0.5,0.0,0,0.01,0.2,0.4,0.8535714285714286,0.4738095238095238
40,0.2,hiv,0.0,0.6,0,0.01,0.3,0.2,0.15833333333333333,0.02261904761904762
40,0.2,hiv,0.3,0.5,0,0.01,0.3,0.4,0.7535714285714287,0.3226190476190475
40,0.2,hiv,0.5,0.1,0,0.01,0.2,0.4,0.8309523809523811,0.4797619047619047
40,0.2,hiv,0.0,0.7,0,0.01,0.3,0.2,0.15833333333333333,0.02261904761904762
40,0.2,hiv,0.1,0.4,0,0.01,0.3,0.3,0.763095238095238,0.13452380952380955
40,0.2,hiv,0.2,1.0,0,0.01,0.1,0.8,0.575,0.48333333333333345
40,0.2,hiv,0.5,0.2,0,0.01,0.2,0.4,0.8309523809523811,0.4797619047619047
40,0.2,hiv,0.2,0.8,0,0.01,0.2,0.5,0.6654761904761904,0.3226190476190477
40,0.2,hiv,0.0,0.8,0,0.01,0.3,0.2,0.15833333333333333,0.02261904761904762
40,0.2,hiv,0.5,0.3,0,0.01,0.2,0.4,0.8309523809523811,0.4797619047619047
40,0.2,hiv,0.3,0.6,0,0.01,0.3,0.4,0.7535714285714287,0.3226190476190475
40,0.2,hiv,0.3,0.0,0,0.01,0.1,0.8,0.7083333333333334,0.6214285714285713
40,0.2,hiv,0.0,0.9,0,0.01,0.3,0.2,0.15833333333333333,0.02261904761904762
40,0.2,hiv,0.5,0.4,0,0.01,0.2,0.4,0.8309523809523811,0.4797619047619047
40,0.2,hiv,0.1,0.5,0,0.01,0.3,0.3,0.763095238095238,0.13452380952380955
40,0.2,hiv,0.2,0.3,0,0.01,0.0,0.9,0.7773809523809522,0.7523809523809524
40,0.2,hiv,0.5,0.5,0,0.01,0.2,0.4,0.8309523809523811,0.4797619047619047
40,0.2,hiv,0.0,1.0,0,0.01,0.3,0.2,0.15833333333333333,0.02261904761904762
40,0.2,hiv,0.3,0.7,0,0.01,0.3,0.4,0.7535714285714287,0.3226190476190475
40,0.2,hiv,0.5,0.6,0,0.01,0.2,0.4,0.8309523809523811,0.4797619047619047
40,0.2,hiv,0.3,0.1,0,0.01,0.1,0.8,0.6857142857142856,0.5821428571428571
40,0.2,hiv,0.1,0.6,0,0.01,0.3,0.3,0.763095238095238,0.13452380952380955
40,0.2,hiv,0.2,0.9,0,0.01,0.2,0.5,0.6654761904761904,0.3226190476190477
40,0.2,hiv,0.0,0.6,0,0.01,0.1,1.0,0.07738095238095236,0.07738095238095236
40,0.2,hiv,0.1,0.0,0,0.01,0.3,0.2,0.8214285714285714,0.11904761904761907
40,0.2,hiv,0.5,0.7,0,0.01,0.2,0.4,0.8309523809523811,0.4797619047619047
40,0.2,hiv,0.0,0.9,0,0.01,0.2,0.9,0.10238095238095238,0.05357142857142857
40,0.2,hiv,0.3,0.8,0,0.01,0.3,0.4,0.7535714285714287,0.3226190476190475
40,0.2,hiv,0.5,0.8,0,0.01,0.2,0.4,0.8309523809523811,0.4797619047619047
40,0.2,hiv,0.3,0.2,0,0.01,0.1,0.8,0.6857142857142856,0.5821428571428571
40,0.2,hiv,0.1,0.1,0,0.01,0.3,0.2,0.8214285714285714,0.11904761904761907
40,0.2,hiv,0.1,0.7,0,0.01,0.3,0.3,0.763095238095238,0.13452380952380955
40,0.2,hiv,0.2,0.4,0,0.01,0.0,0.9,0.7773809523809522,0.7523809523809524
40,0.2,hiv,0.5,0.9,0,0.01,0.2,0.4,0.8309523809523811,0.4797619047619047
40,0.2,hiv,0.3,0.9,0,0.01,0.3,0.4,0.7535714285714287,0.3226190476190475
40,0.2,hiv,0.5,1.0,0,0.01,0.2,0.4,0.8309523809523811,0.4797619047619047
40,0.2,hiv,0.1,0.2,0,0.01,0.3,0.2,0.8214285714285714,0.11904761904761907
40,0.2,hiv,0.2,1.0,0,0.01,0.2,0.5,0.6654761904761904,0.3226190476190477
40,0.2,hiv,0.3,0.3,0,0.01,0.1,0.8,0.6857142857142856,0.5821428571428571
40,0.2,hiv,0.6,0.0,0,0.01,0.2,0.4,0.8285714285714286,0.48095238095238085
40,0.2,hiv,0.1,0.8,0,0.01,0.3,0.3,0.763095238095238,0.13452380952380955
40,0.2,hiv,0.3,1.0,0,0.01,0.3,0.4,0.7535714285714287,0.3226190476190475
40,0.2,hiv,0.6,0.1,0,0.01,0.2,0.4,0.875,0.5261904761904763
40,0.2,hiv,0.1,0.3,0,0.01,0.3,0.2,0.8214285714285714,0.11904761904761907
40,0.2,hiv,0.6,0.2,0,0.01,0.2,0.4,0.875,0.5261904761904763
40,0.2,hiv,0.0,0.1,0,0.01,0.0,0.8,0.36071428571428565,0.20000000000000004
40,0.2,hiv,0.3,0.0,0,0.01,0.2,0.5,0.7476190476190476,0.3999999999999999
40,0.2,hiv,0.3,0.4,0,0.01,0.1,0.8,0.6857142857142856,0.5821428571428571
40,0.2,hiv,0.4,0.0,0,0.01,0.3,0.4,0.7833333333333333,0.3202380952380953
40,0.2,hiv,0.1,0.9,0,0.01,0.3,0.3,0.763095238095238,0.13452380952380955
40,0.2,hiv,0.6,0.3,0,0.01,0.2,0.4,0.875,0.5261904761904763
40,0.2,hiv,0.2,0.5,0,0.01,0.0,0.9,0.7773809523809522,0.7523809523809524
40,0.2,hiv,0.6,0.4,0,0.01,0.2,0.4,0.875,0.5261904761904763
40,0.2,hiv,0.1,0.0,0,0.01,0.2,0.7,0.3999999999999999,0.1595238095238095
40,0.2,hiv,0.4,0.1,0,0.01,0.3,0.4,0.8023809523809524,0.32500000000000007
40,0.2,hiv,0.3,0.1,0,0.01,0.2,0.5,0.7464285714285713,0.3666666666666667
40,0.2,hiv,0.6,0.5,0,0.01,0.2,0.4,0.875,0.5261904761904763
40,0.2,hiv,0.3,0.5,0,0.01,0.1,0.8,0.6857142857142856,0.5821428571428571
40,0.2,hiv,0.1,1.0,0,0.01,0.3,0.3,0.763095238095238,0.13452380952380955
40,0.2,hiv,0.4,0.2,0,0.01,0.3,0.4,0.8023809523809524,0.32500000000000007
40,0.2,hiv,0.6,0.6,0,0.01,0.2,0.4,0.875,0.5261904761904763
40,0.2,hiv,0.6,0.7,0,0.01,0.2,0.4,0.875,0.5261904761904763
40,0.2,hiv,0.3,0.2,0,0.01,0.2,0.5,0.7464285714285713,0.3666666666666667
40,0.2,hiv,0.4,0.3,0,0.01,0.3,0.4,0.7773809523809524,0.31666666666666665
40,0.2,hiv,0.3,0.6,0,0.01,0.1,0.8,0.6857142857142856,0.5821428571428571
40,0.2,hiv,0.6,0.8,0,0.01,0.2,0.4,0.875,0.5261904761904763
40,0.2,hiv,0.2,0.0,0,0.01,0.3,0.3,0.7738095238095238,0.19761904761904758
40,0.2,hiv,0.2,0.9,0,0.01,0.3,0.6,0.5797619047619049,0.25833333333333336
40,0.2,hiv,0.2,0.6,0,0.01,0.0,0.9,0.7773809523809522,0.7523809523809524
40,0.2,hiv,0.6,0.9,0,0.01,0.2,0.4,0.875,0.5261904761904763
40,0.2,hiv,0.3,0.3,0,0.01,0.2,0.5,0.7238095238095239,0.3428571428571429
40,0.2,hiv,0.4,0.4,0,0.01,0.3,0.4,0.7773809523809524,0.31666666666666665
40,0.2,hiv,0.6,1.0,0,0.01,0.2,0.4,0.875,0.5261904761904763
40,0.2,hiv,0.3,0.7,0,0.01,0.1,0.8,0.6857142857142856,0.5821428571428571
40,0.2,hiv,0.2,0.1,0,0.01,0.3,0.3,0.7738095238095238,0.19761904761904758
40,0.2,hiv,0.7,0.0,0,0.01,0.2,0.4,0.8666666666666668,0.5559523809523809
40,0.2,hiv,0.4,0.5,0,0.01,0.3,0.4,0.7773809523809524,0.31666666666666665
40,0.2,hiv,0.7,0.1,0,0.01,0.2,0.4,0.8666666666666668,0.5559523809523809
40,0.2,hiv,0.3,0.4,0,0.01,0.2,0.5,0.7238095238095239,0.3428571428571429
40,0.2,hiv,0.7,0.2,0,0.01,0.2,0.4,0.8666666666666668,0.5559523809523809
40,0.2,hiv,0.3,0.8,0,0.01,0.1,0.8,0.6857142857142856,0.5821428571428571
40,0.2,hiv,0.4,0.6,0,0.01,0.3,0.4,0.7773809523809524,0.31666666666666665
40,0.2,hiv,0.2,0.2,0,0.01,0.3,0.3,0.7738095238095238,0.19761904761904758
40,0.2,hiv,0.7,0.3,0,0.01,0.2,0.4,0.8666666666666668,0.5559523809523809
40,0.2,hiv,0.2,0.7,0,0.01,0.0,0.9,0.7773809523809522,0.7523809523809524
40,0.2,hiv,0.0,0.1,0,0.01,0.1,0.7,0.35357142857142854,0.08809523809523809
40,0.2,hiv,0.3,0.5,0,0.01,0.2,0.5,0.7238095238095239,0.3428571428571429
40,0.2,hiv,0.7,0.4,0,0.01,0.2,0.4,0.8666666666666668,0.5559523809523809
40,0.2,hiv,0.4,0.7,0,0.01,0.3,0.4,0.7773809523809524,0.31666666666666665
40,0.2,hiv,0.7,0.5,0,0.01,0.2,0.4,0.8666666666666668,0.5559523809523809
40,0.2,hiv,0.2,1.0,0,0.01,0.3,0.6,0.5797619047619049,0.25833333333333336
40,0.2,hiv,0.3,0.9,0,0.01,0.1,0.8,0.6857142857142856,0.5821428571428571
40,0.2,hiv,0.2,0.3,0,0.01,0.3,0.3,0.7738095238095238,0.19761904761904758
40,0.2,hiv,0.7,0.6,0,0.01,0.2,0.4,0.8666666666666668,0.5559523809523809
40,0.2,hiv,0.3,0.6,0,0.01,0.2,0.5,0.7238095238095239,0.3428571428571429
40,0.2,hiv,0.4,0.8,0,0.01,0.3,0.4,0.7773809523809524,0.31666666666666665
40,0.2,hiv,0.7,0.7,0,0.01,0.2,0.4,0.8666666666666668,0.5559523809523809
40,0.2,hiv,0.7,0.8,0,0.01,0.2,0.4,0.8666666666666668,0.5559523809523809
40,0.2,hiv,0.2,0.4,0,0.01,0.3,0.3,0.7738095238095238,0.19761904761904758
40,0.2,hiv,0.3,1.0,0,0.01,0.1,0.8,0.6857142857142856,0.5821428571428571
40,0.2,hiv,0.3,0.0,0,0.01,0.3,0.6,0.6642857142857143,0.3642857142857143
40,0.2,hiv,0.4,0.9,0,0.01,0.3,0.4,0.7773809523809524,0.31666666666666665
40,0.2,hiv,0.7,0.9,0,0.01,0.2,0.4,0.8666666666666668,0.5559523809523809
40,0.2,hiv,0.3,0.7,0,0.01,0.2,0.5,0.7238095238095239,0.3428571428571429
40,0.2,hiv,0.2,0.8,0,0.01,0.0,0.9,0.7773809523809522,0.7523809523809524
40,0.2,hiv,0.7,1.0,0,0.01,0.2,0.4,0.8666666666666668,0.5559523809523809
40,0.2,hiv,0.4,1.0,0,0.01,0.3,0.4,0.7773809523809524,0.31666666666666665
40,0.2,hiv,0.8,0.0,0,0.01,0.2,0.4,0.8738095238095239,0.5785714285714286
40,0.2,hiv,0.4,0.0,0,0.01,0.1,0.8,0.7297619047619048,0.6166666666666667
40,0.2,hiv,0.2,0.5,0,0.01,0.3,0.3,0.7738095238095238,0.19761904761904758
40,0.2,hiv,0.8,0.1,0,0.01,0.2,0.4,0.8642857142857142,0.5785714285714285
40,0.2,hiv,0.5,0.0,0,0.01,0.3,0.4,0.823809523809524,0.4011904761904762
40,0.2,hiv,0.3,0.8,0,0.01,0.2,0.5,0.7238095238095239,0.3428571428571429
40,0.2,hiv,0.3,0.1,0,0.01,0.3,0.6,0.6654761904761906,0.39166666666666666
40,0.2,hiv,0.8,0.2,0,0.01,0.2,0.4,0.8642857142857142,0.5785714285714285
40,0.2,hiv,0.5,0.1,0,0.01,0.3,0.4,0.7952380952380952,0.37857142857142856
40,0.2,hiv,0.8,0.3,0,0.01,0.2,0.4,0.8642857142857142,0.5785714285714285
40,0.2,hiv,0.4,0.1,0,0.01,0.1,0.8,0.7547619047619047,0.6678571428571427
40,0.2,hiv,0.0,1.0,0,0.01,0.2,0.9,0.10238095238095238,0.05357142857142857
40,0.2,hiv,0.2,0.6,0,0.01,0.3,0.3,0.7738095238095238,0.19761904761904758
40,0.2,hiv,0.1,0.1,0,0.01,0.2,0.7,0.3999999999999999,0.1595238095238095
40,0.2,hiv,0.8,0.4,0,0.01,0.2,0.4,0.8642857142857142,0.5785714285714285
40,0.2,hiv,0.3,0.9,0,0.01,0.2,0.5,0.7238095238095239,0.3428571428571429
40,0.2,hiv,0.5,0.2,0,0.01,0.3,0.4,0.7952380952380952,0.37857142857142856
40,0.2,hiv,0.2,0.9,0,0.01,0.0,0.9,0.7773809523809522,0.7523809523809524
40,0.2,hiv,0.8,0.5,0,0.01,0.2,0.4,0.8642857142857142,0.5785714285714285
40,0.2,hiv,0.0,0.2,0,0.01,0.0,0.8,0.36071428571428565,0.20000000000000004
40,0.2,hiv,0.3,0.2,0,0.01,0.3,0.6,0.6654761904761906,0.39166666666666666
40,0.2,hiv,0.4,0.2,0,0.01,0.1,0.8,0.7547619047619047,0.6678571428571427
40,0.2,hiv,0.8,0.6,0,0.01,0.2,0.4,0.8642857142857142,0.5785714285714285
40,0.2,hiv,0.5,0.3,0,0.01,0.3,0.4,0.7952380952380952,0.37857142857142856
40,0.2,hiv,0.2,0.7,0,0.01,0.3,0.3,0.7738095238095238,0.19761904761904758
40,0.2,hiv,0.8,0.7,0,0.01,0.2,0.4,0.8642857142857142,0.5785714285714285
40,0.2,hiv,0.3,1.0,0,0.01,0.2,0.5,0.7238095238095239,0.3428571428571429
40,0.2,hiv,0.5,0.4,0,0.01,0.3,0.4,0.7952380952380952,0.37857142857142856
40,0.2,hiv,0.8,0.8,0,0.01,0.2,0.4,0.8642857142857142,0.5785714285714285
